system,strategy,sample_size_source_t,sample_size,coverage_t,run,metric,coverage
TriMesh,solver,2,10,3,2,MDA_MF-DF-ALS,0.20518964510704296
TriMesh,solver,2,10,3,2,MDP_MF-DF-PCI,0.20363967394935525
TriMesh,solver,2,10,3,2,MD_MF-DF,0.20363967394935525
TriMesh,solver,2,10,3,2,PCI,0.20029695619896065
WGet,random,1,10,1,1,ALS,1
WGet,random,1,10,1,1,AP_ALS-PCI,1
WGet,random,1,10,1,1,Default,1
WGet,random,1,10,1,1,MDAP_MF-DF-ALS-PCI,1
WGet,random,1,10,1,1,MDA_MF-DF-ALS,1
WGet,random,1,10,1,1,MDP_MF-DF-PCI,1
WGet,random,1,10,1,1,MD_MF-DF,1
WGet,random,1,10,1,1,PCI,1
WGet,random,1,10,2,1,ALS,0.9329896907216495
WGet,random,1,10,2,1,AP_ALS-PCI,0.93103448275862066
WGet,random,1,10,2,1,Default,0.93764988009592332
WGet,random,1,10,2,1,MDAP_MF-DF-ALS-PCI,0.92777777777777781
WGet,random,1,10,2,1,MDA_MF-DF-ALS,0.92777777777777781
WGet,random,1,10,2,1,MDP_MF-DF-PCI,0.92777777777777781
WGet,random,1,10,2,1,MD_MF-DF,0.92777777777777781
WGet,random,1,10,2,1,PCI,0.93532338308457708
WGet,random,1,10,3,1,ALS,0.7441787287602265
WGet,random,1,10,3,1,AP_ALS-PCI,0.72829036635006783
WGet,random,1,10,3,1,Default,0.7647223780145822
WGet,random,1,10,3,1,MDAP_MF-DF-ALS-PCI,0.72072391767210786
WGet,random,1,10,3,1,MDA_MF-DF-ALS,0.72072391767210786
WGet,random,1,10,3,1,MDP_MF-DF-PCI,0.72072391767210786
WGet,random,1,10,3,1,MD_MF-DF,0.72072391767210786
WGet,random,1,10,3,1,PCI,0.74791473586654311
WGet,random,1,10,1,2,ALS,1
WGet,random,1,10,1,2,AP_ALS-PCI,1
WGet,random,1,10,1,2,Default,1
WGet,random,1,10,1,2,MDAP_MF-DF-ALS-PCI,1
WGet,random,1,10,1,2,MDA_MF-DF-ALS,1
WGet,random,1,10,1,2,MDP_MF-DF-PCI,1
WGet,random,1,10,1,2,MD_MF-DF,1
WGet,random,1,10,1,2,PCI,1
WGet,random,1,10,2,2,ALS,0.89948453608247425
WGet,random,1,10,2,2,AP_ALS-PCI,0.89655172413793105
WGet,random,1,10,2,2,Default,0.90647482014388492
WGet,random,1,10,2,2,MDAP_MF-DF-ALS-PCI,0.89166666666666672
WGet,random,1,10,2,2,MDA_MF-DF-ALS,0.89166666666666672
WGet,random,1,10,2,2,MDP_MF-DF-PCI,0.89166666666666672
WGet,random,1,10,2,2,MD_MF-DF,0.89166666666666672
WGet,random,1,10,2,2,PCI,0.90298507462686572
WGet,random,1,10,3,2,ALS,0.70956576463184395
WGet,random,1,10,3,2,AP_ALS-PCI,0.6974219810040706
WGet,random,1,10,3,2,Default,0.73022994952327536
WGet,random,1,10,3,2,MDAP_MF-DF-ALS-PCI,0.68630234208658625
WGet,random,1,10,3,2,MDA_MF-DF-ALS,0.68630234208658625
WGet,random,1,10,3,2,MDP_MF-DF-PCI,0.68630234208658625
WGet,random,1,10,3,2,MD_MF-DF,0.68630234208658625
WGet,random,1,10,3,2,PCI,0.71733086190917517
WGet,distance,1,10,1,1,ALS,0.86206896551724133
WGet,distance,1,10,1,1,AP_ALS-PCI,0.86206896551724133
WGet,distance,1,10,1,1,Default,0.8666666666666667
WGet,distance,1,10,1,1,MDAP_MF-DF-ALS-PCI,0.8571428571428571
WGet,distance,1,10,1,1,MDA_MF-DF-ALS,0.8571428571428571
WGet,distance,1,10,1,1,MDP_MF-DF-PCI,0.8571428571428571
WGet,distance,1,10,1,1,MD_MF-DF,0.8571428571428571
WGet,distance,1,10,1,1,PCI,0.8666666666666667
WGet,distance,1,10,2,1,ALS,0.66237113402061853
WGet,distance,1,10,2,1,AP_ALS-PCI,0.65251989389920428
WGet,distance,1,10,2,1,Default,0.6690647482014388
WGet,distance,1,10,2,1,MDAP_MF-DF-ALS-PCI,0.64722222222222225
WGet,distance,1,10,2,1,MDA_MF-DF-ALS,0.64722222222222225
WGet,distance,1,10,2,1,MDP_MF-DF-PCI,0.64722222222222225
WGet,distance,1,10,2,1,MD_MF-DF,0.64722222222222225
WGet,distance,1,10,2,1,PCI,0.66417910447761197
WGet,distance,1,10,3,1,ALS,0.43769666456891126
WGet,distance,1,10,3,1,AP_ALS-PCI,0.42096336499321574
WGet,distance,1,10,3,1,Default,0.4369040942232193
WGet,distance,1,10,3,1,MDAP_MF-DF-ALS-PCI,0.41838183108587651
WGet,distance,1,10,3,1,MDA_MF-DF-ALS,0.41838183108587651
WGet,distance,1,10,3,1,MDP_MF-DF-PCI,0.41838183108587651
WGet,distance,1,10,3,1,MD_MF-DF,0.41838183108587651
WGet,distance,1,10,3,1,PCI,0.42848316342292248
WGet,distance,1,10,1,2,ALS,0.86206896551724133
WGet,distance,1,10,1,2,AP_ALS-PCI,0.86206896551724133
WGet,distance,1,10,1,2,Default,0.8666666666666667
WGet,distance,1,10,1,2,MDAP_MF-DF-ALS-PCI,0.8571428571428571
WGet,distance,1,10,1,2,MDA_MF-DF-ALS,0.8571428571428571
WGet,distance,1,10,1,2,MDP_MF-DF-PCI,0.8571428571428571
WGet,distance,1,10,1,2,MD_MF-DF,0.8571428571428571
WGet,distance,1,10,1,2,PCI,0.8666666666666667
WGet,distance,1,10,2,2,ALS,0.65463917525773196
WGet,distance,1,10,2,2,AP_ALS-PCI,0.64456233421750664
WGet,distance,1,10,2,2,Default,0.65227817745803363
WGet,distance,1,10,2,2,MDAP_MF-DF-ALS-PCI,0.63888888888888884
WGet,distance,1,10,2,2,MDA_MF-DF-ALS,0.63888888888888884
WGet,distance,1,10,2,2,MDP_MF-DF-PCI,0.63888888888888884
WGet,distance,1,10,2,2,MD_MF-DF,0.63888888888888884
WGet,distance,1,10,2,2,PCI,0.64676616915422891
WGet,distance,1,10,3,2,ALS,0.42605412208936438
WGet,distance,1,10,3,2,AP_ALS-PCI,0.40976933514246949
WGet,distance,1,10,3,2,Default,0.41979809310151428
WGet,distance,1,10,3,2,MDAP_MF-DF-ALS-PCI,0.40738112136266857
WGet,distance,1,10,3,2,MDA_MF-DF-ALS,0.40738112136266857
WGet,distance,1,10,3,2,MDP_MF-DF-PCI,0.40738112136266857
WGet,distance,1,10,3,2,MD_MF-DF,0.40738112136266857
WGet,distance,1,10,3,2,PCI,0.4121099783750386
WGet,solver,1,10,1,1,ALS,0.75862068965517238
WGet,solver,1,10,1,1,AP_ALS-PCI,0.75862068965517238
WGet,solver,1,10,1,1,Default,0.76666666666666672
WGet,solver,1,10,1,1,MDAP_MF-DF-ALS-PCI,0.7857142857142857
WGet,solver,1,10,1,1,MDA_MF-DF-ALS,0.7857142857142857
WGet,solver,1,10,1,1,MDP_MF-DF-PCI,0.7857142857142857
WGet,solver,1,10,1,1,MD_MF-DF,0.7857142857142857
WGet,solver,1,10,1,1,PCI,0.76666666666666672
WGet,solver,1,10,2,1,ALS,0.47938144329896909
WGet,solver,1,10,2,1,AP_ALS-PCI,0.49336870026525198
WGet,solver,1,10,2,1,Default,0.49880095923261392
WGet,solver,1,10,2,1,MDAP_MF-DF-ALS-PCI,0.51666666666666672
WGet,solver,1,10,2,1,MDA_MF-DF-ALS,0.51666666666666672
WGet,solver,1,10,2,1,MDP_MF-DF-PCI,0.51666666666666672
WGet,solver,1,10,2,1,MD_MF-DF,0.51666666666666672
WGet,solver,1,10,2,1,PCI,0.51741293532338306
WGet,solver,1,10,3,1,ALS,0.27690371302706107
WGet,solver,1,10,3,1,AP_ALS-PCI,0.29850746268656714
WGet,solver,1,10,3,1,Default,0.29893438025799213
WGet,solver,1,10,3,1,MDAP_MF-DF-ALS-PCI,0.31227821149751595
WGet,solver,1,10,3,1,MDA_MF-DF-ALS,0.31227821149751595
WGet,solver,1,10,3,1,MDP_MF-DF-PCI,0.31227821149751595
WGet,solver,1,10,3,1,MD_MF-DF,0.31227821149751595
WGet,solver,1,10,3,1,PCI,0.32931726907630521
WGet,solver,1,10,1,2,ALS,0.75862068965517238
WGet,solver,1,10,1,2,AP_ALS-PCI,0.75862068965517238
WGet,solver,1,10,1,2,Default,0.76666666666666672
WGet,solver,1,10,1,2,MDAP_MF-DF-ALS-PCI,0.7857142857142857
WGet,solver,1,10,1,2,MDA_MF-DF-ALS,0.7857142857142857
WGet,solver,1,10,1,2,MDP_MF-DF-PCI,0.7857142857142857
WGet,solver,1,10,1,2,MD_MF-DF,0.7857142857142857
WGet,solver,1,10,1,2,PCI,0.76666666666666672
WGet,solver,1,10,2,2,ALS,0.47938144329896909
WGet,solver,1,10,2,2,AP_ALS-PCI,0.49336870026525198
WGet,solver,1,10,2,2,Default,0.49880095923261392
WGet,solver,1,10,2,2,MDAP_MF-DF-ALS-PCI,0.51666666666666672
WGet,solver,1,10,2,2,MDA_MF-DF-ALS,0.51666666666666672
WGet,solver,1,10,2,2,MDP_MF-DF-PCI,0.51666666666666672
WGet,solver,1,10,2,2,MD_MF-DF,0.51666666666666672
WGet,solver,1,10,2,2,PCI,0.51741293532338306
WGet,solver,1,10,3,2,ALS,0.27690371302706107
WGet,solver,1,10,3,2,AP_ALS-PCI,0.29850746268656714
WGet,solver,1,10,3,2,Default,0.29893438025799213
WGet,solver,1,10,3,2,MDAP_MF-DF-ALS-PCI,0.31227821149751595
WGet,solver,1,10,3,2,MDA_MF-DF-ALS,0.31227821149751595
WGet,solver,1,10,3,2,MDP_MF-DF-PCI,0.31227821149751595
WGet,solver,1,10,3,2,MD_MF-DF,0.31227821149751595
WGet,solver,1,10,3,2,PCI,0.32931726907630521
WGet,random,2,10,1,1,ALS,1
WGet,random,2,10,1,1,AP_ALS-PCI,1
WGet,random,2,10,1,1,Default,1
WGet,random,2,10,1,1,MDAP_MF-DF-ALS-PCI,1
WGet,random,2,10,1,1,MDA_MF-DF-ALS,1
WGet,random,2,10,1,1,MDP_MF-DF-PCI,1
WGet,random,2,10,1,1,MD_MF-DF,1
WGet,random,2,10,1,1,PCI,1
WGet,random,2,10,2,1,ALS,0.92010309278350511
WGet,random,2,10,2,1,AP_ALS-PCI,0.91777188328912462
WGet,random,2,10,2,1,Default,0.92565947242206237
WGet,random,2,10,2,1,MDAP_MF-DF-ALS-PCI,0.91388888888888886
WGet,random,2,10,2,1,MDA_MF-DF-ALS,0.91388888888888886
WGet,random,2,10,2,1,MDP_MF-DF-PCI,0.91388888888888886
WGet,random,2,10,2,1,MD_MF-DF,0.91388888888888886
WGet,random,2,10,2,1,PCI,0.92288557213930345
WGet,random,2,10,3,1,ALS,0.7350534927627439
WGet,random,2,10,3,1,AP_ALS-PCI,0.72184531886024428
WGet,random,2,10,3,1,Default,0.75518788558609085
WGet,random,2,10,3,1,MDAP_MF-DF-ALS-PCI,0.71220723917672113
WGet,random,2,10,3,1,MDA_MF-DF-ALS,0.71220723917672113
WGet,random,2,10,3,1,MDP_MF-DF-PCI,0.71220723917672113
WGet,random,2,10,3,1,MD_MF-DF,0.71220723917672113
WGet,random,2,10,3,1,PCI,0.73895582329317266
WGet,random,2,10,1,2,ALS,1
WGet,random,2,10,1,2,AP_ALS-PCI,1
WGet,random,2,10,1,2,Default,1
WGet,random,2,10,1,2,MDAP_MF-DF-ALS-PCI,1
WGet,random,2,10,1,2,MDA_MF-DF-ALS,1
WGet,random,2,10,1,2,MDP_MF-DF-PCI,1
WGet,random,2,10,1,2,MD_MF-DF,1
WGet,random,2,10,1,2,PCI,1
WGet,random,2,10,2,2,ALS,0.93041237113402064
WGet,random,2,10,2,2,AP_ALS-PCI,0.92838196286472152
WGet,random,2,10,2,2,Default,0.93525179856115104
WGet,random,2,10,2,2,MDAP_MF-DF-ALS-PCI,0.92500000000000004
WGet,random,2,10,2,2,MDA_MF-DF-ALS,0.92500000000000004
WGet,random,2,10,2,2,MDP_MF-DF-PCI,0.92500000000000004
WGet,random,2,10,2,2,MD_MF-DF,0.92500000000000004
WGet,random,2,10,2,2,PCI,0.93283582089552242
WGet,random,2,10,3,2,ALS,0.75015733165512899
WGet,random,2,10,3,2,AP_ALS-PCI,0.73677069199457257
WGet,random,2,10,3,2,Default,0.76977005047672464
WGet,random,2,10,3,2,MDAP_MF-DF-ALS-PCI,0.72782114975159684
WGet,random,2,10,3,2,MDA_MF-DF-ALS,0.72782114975159684
WGet,random,2,10,3,2,MDP_MF-DF-PCI,0.72782114975159684
WGet,random,2,10,3,2,MD_MF-DF,0.72782114975159684
WGet,random,2,10,3,2,PCI,0.75687364843991345
WGet,distance,2,10,1,1,ALS,0.86206896551724133
WGet,distance,2,10,1,1,AP_ALS-PCI,0.86206896551724133
WGet,distance,2,10,1,1,Default,0.8666666666666667
WGet,distance,2,10,1,1,MDAP_MF-DF-ALS-PCI,0.8571428571428571
WGet,distance,2,10,1,1,MDA_MF-DF-ALS,0.8571428571428571
WGet,distance,2,10,1,1,MDP_MF-DF-PCI,0.8571428571428571
WGet,distance,2,10,1,1,MD_MF-DF,0.8571428571428571
WGet,distance,2,10,1,1,PCI,0.8666666666666667
WGet,distance,2,10,2,1,ALS,0.66237113402061853
WGet,distance,2,10,2,1,AP_ALS-PCI,0.65251989389920428
WGet,distance,2,10,2,1,Default,0.6690647482014388
WGet,distance,2,10,2,1,MDAP_MF-DF-ALS-PCI,0.64722222222222225
WGet,distance,2,10,2,1,MDA_MF-DF-ALS,0.64722222222222225
WGet,distance,2,10,2,1,MDP_MF-DF-PCI,0.64722222222222225
WGet,distance,2,10,2,1,MD_MF-DF,0.64722222222222225
WGet,distance,2,10,2,1,PCI,0.66417910447761197
WGet,distance,2,10,3,1,ALS,0.43769666456891126
WGet,distance,2,10,3,1,AP_ALS-PCI,0.42096336499321574
WGet,distance,2,10,3,1,Default,0.4369040942232193
WGet,distance,2,10,3,1,MDAP_MF-DF-ALS-PCI,0.41838183108587651
WGet,distance,2,10,3,1,MDA_MF-DF-ALS,0.41838183108587651
WGet,distance,2,10,3,1,MDP_MF-DF-PCI,0.41838183108587651
WGet,distance,2,10,3,1,MD_MF-DF,0.41838183108587651
WGet,distance,2,10,3,1,PCI,0.42848316342292248
WGet,distance,2,10,1,2,ALS,0.86206896551724133
WGet,distance,2,10,1,2,AP_ALS-PCI,0.86206896551724133
WGet,distance,2,10,1,2,Default,0.8666666666666667
WGet,distance,2,10,1,2,MDAP_MF-DF-ALS-PCI,0.8571428571428571
WGet,distance,2,10,1,2,MDA_MF-DF-ALS,0.8571428571428571
WGet,distance,2,10,1,2,MDP_MF-DF-PCI,0.8571428571428571
WGet,distance,2,10,1,2,MD_MF-DF,0.8571428571428571
WGet,distance,2,10,1,2,PCI,0.8666666666666667
WGet,distance,2,10,2,2,ALS,0.65463917525773196
WGet,distance,2,10,2,2,AP_ALS-PCI,0.64456233421750664
WGet,distance,2,10,2,2,Default,0.65227817745803363
WGet,distance,2,10,2,2,MDAP_MF-DF-ALS-PCI,0.63888888888888884
WGet,distance,2,10,2,2,MDA_MF-DF-ALS,0.63888888888888884
WGet,distance,2,10,2,2,MDP_MF-DF-PCI,0.63888888888888884
WGet,distance,2,10,2,2,MD_MF-DF,0.63888888888888884
WGet,distance,2,10,2,2,PCI,0.64676616915422891
WGet,distance,2,10,3,2,ALS,0.42605412208936438
WGet,distance,2,10,3,2,AP_ALS-PCI,0.40976933514246949
WGet,distance,2,10,3,2,Default,0.41979809310151428
WGet,distance,2,10,3,2,MDAP_MF-DF-ALS-PCI,0.40738112136266857
WGet,distance,2,10,3,2,MDA_MF-DF-ALS,0.40738112136266857
WGet,distance,2,10,3,2,MDP_MF-DF-PCI,0.40738112136266857
WGet,distance,2,10,3,2,MD_MF-DF,0.40738112136266857
WGet,distance,2,10,3,2,PCI,0.4121099783750386
WGet,solver,2,10,1,1,ALS,0.75862068965517238
WGet,solver,2,10,1,1,AP_ALS-PCI,0.75862068965517238
WGet,solver,2,10,1,1,Default,0.76666666666666672
WGet,solver,2,10,1,1,MDAP_MF-DF-ALS-PCI,0.7857142857142857
WGet,solver,2,10,1,1,MDA_MF-DF-ALS,0.7857142857142857
WGet,solver,2,10,1,1,MDP_MF-DF-PCI,0.7857142857142857
WGet,solver,2,10,1,1,MD_MF-DF,0.7857142857142857
WGet,solver,2,10,1,1,PCI,0.76666666666666672
WGet,solver,2,10,2,1,ALS,0.47938144329896909
WGet,solver,2,10,2,1,AP_ALS-PCI,0.49336870026525198
WGet,solver,2,10,2,1,Default,0.49880095923261392
WGet,solver,2,10,2,1,MDAP_MF-DF-ALS-PCI,0.51666666666666672
WGet,solver,2,10,2,1,MDA_MF-DF-ALS,0.51666666666666672
WGet,solver,2,10,2,1,MDP_MF-DF-PCI,0.51666666666666672
WGet,solver,2,10,2,1,MD_MF-DF,0.51666666666666672
WGet,solver,2,10,2,1,PCI,0.51741293532338306
WGet,solver,2,10,3,1,ALS,0.27690371302706107
WGet,solver,2,10,3,1,AP_ALS-PCI,0.29850746268656714
WGet,solver,2,10,3,1,Default,0.29893438025799213
WGet,solver,2,10,3,1,MDAP_MF-DF-ALS-PCI,0.31227821149751595
WGet,solver,2,10,3,1,MDA_MF-DF-ALS,0.31227821149751595
WGet,solver,2,10,3,1,MDP_MF-DF-PCI,0.31227821149751595
WGet,solver,2,10,3,1,MD_MF-DF,0.31227821149751595
WGet,solver,2,10,3,1,PCI,0.32931726907630521
WGet,solver,2,10,1,2,ALS,0.75862068965517238
WGet,solver,2,10,1,2,AP_ALS-PCI,0.75862068965517238
WGet,solver,2,10,1,2,Default,0.76666666666666672
WGet,solver,2,10,1,2,MDAP_MF-DF-ALS-PCI,0.7857142857142857
WGet,solver,2,10,1,2,MDA_MF-DF-ALS,0.7857142857142857
WGet,solver,2,10,1,2,MDP_MF-DF-PCI,0.7857142857142857
WGet,solver,2,10,1,2,MD_MF-DF,0.7857142857142857
WGet,solver,2,10,1,2,PCI,0.76666666666666672
WGet,solver,2,10,2,2,ALS,0.47938144329896909
WGet,solver,2,10,2,2,AP_ALS-PCI,0.49336870026525198
WGet,solver,2,10,2,2,Default,0.49880095923261392
WGet,solver,2,10,2,2,MDAP_MF-DF-ALS-PCI,0.51666666666666672
WGet,solver,2,10,2,2,MDA_MF-DF-ALS,0.51666666666666672
WGet,solver,2,10,2,2,MDP_MF-DF-PCI,0.51666666666666672
WGet,solver,2,10,2,2,MD_MF-DF,0.51666666666666672
WGet,solver,2,10,2,2,PCI,0.51741293532338306
WGet,solver,2,10,3,2,ALS,0.27690371302706107
WGet,solver,2,10,3,2,AP_ALS-PCI,0.29850746268656714
WGet,solver,2,10,3,2,Default,0.29893438025799213
WGet,solver,2,10,3,2,MDAP_MF-DF-ALS-PCI,0.31227821149751595
WGet,solver,2,10,3,2,MDA_MF-DF-ALS,0.31227821149751595
WGet,solver,2,10,3,2,MDP_MF-DF-PCI,0.31227821149751595
WGet,solver,2,10,3,2,MD_MF-DF,0.31227821149751595
WGet,solver,2,10,3,2,PCI,0.32931726907630521
clasp,random,1,10,1,1,ALS,0.81132075471698117
clasp,random,1,10,1,1,AP_ALS-PCI,0.81132075471698117
clasp,random,1,10,1,1,Default,0.75384615384615383
clasp,random,1,10,1,1,MDAP_MF-DF-ALS-PCI,0.80769230769230771
clasp,random,1,10,1,1,MDA_MF-DF-ALS,0.80769230769230771
clasp,random,1,10,1,1,MDP_MF-DF-PCI,0.75
clasp,random,1,10,1,1,MD_MF-DF,0.75
clasp,random,1,10,1,1,PCI,0.75384615384615383
clasp,random,1,10,2,1,ALS,0.70512820512820518
clasp,random,1,10,2,1,AP_ALS-PCI,0.70937231298366299
clasp,random,1,10,2,1,Default,0.65591397849462363
clasp,random,1,10,2,1,MDAP_MF-DF-ALS-PCI,0.70413669064748197
clasp,random,1,10,2,1,MDA_MF-DF-ALS,0.70035778175313057
clasp,random,1,10,2,1,MDP_MF-DF-PCI,0.65126582278481016
clasp,random,1,10,2,1,MD_MF-DF,0.65217391304347827
clasp,random,1,10,2,1,PCI,0.65529841656516441
clasp,random,1,10,3,1,ALS,0.60845125024229507
clasp,random,1,10,3,1,AP_ALS-PCI,0.61540975035943013
clasp,random,1,10,3,1,Default,0.58567755006623545
clasp,random,1,10,3,1,MDAP_MF-DF-ALS-PCI,0.60738656348927189
clasp,random,1,10,3,1,MDA_MF-DF-ALS,0.60129535482972352
clasp,random,1,10,3,1,MDP_MF-DF-PCI,0.57720975096457383
clasp,random,1,10,3,1,MD_MF-DF,0.58122713668107751
clasp,random,1,10,3,1,PCI,0.58211656315551352
clasp,random,1,10,1,2,ALS,0.86792452830188682
clasp,random,1,10,1,2,AP_ALS-PCI,0.86792452830188682
clasp,random,1,10,1,2,Default,0.80000000000000004
clasp,random,1,10,1,2,MDAP_MF-DF-ALS-PCI,0.86538461538461542
clasp,random,1,10,1,2,MDA_MF-DF-ALS,0.86538461538461542
clasp,random,1,10,1,2,MDP_MF-DF-PCI,0.796875
clasp,random,1,10,1,2,MD_MF-DF,0.796875
clasp,random,1,10,1,2,PCI,0.80000000000000004
clasp,random,1,10,2,2,ALS,0.79059829059829057
clasp,random,1,10,2,2,AP_ALS-PCI,0.79535683576956151
clasp,random,1,10,2,2,Default,0.72640382317801677
clasp,random,1,10,2,2,MDAP_MF-DF-ALS-PCI,0.79136690647482011
clasp,random,1,10,2,2,MDA_MF-DF-ALS,0.7871198568872988
clasp,random,1,10,2,2,MDP_MF-DF-PCI,0.72215189873417718
clasp,random,1,10,2,2,MD_MF-DF,0.72360248447204967
clasp,random,1,10,2,2,PCI,0.72533495736906217
clasp,random,1,10,3,2,ALS,0.69994184919558056
clasp,random,1,10,3,2,AP_ALS-PCI,0.70794667363743302
clasp,random,1,10,3,2,Default,0.66597833709966492
clasp,random,1,10,3,2,MDAP_MF-DF-ALS-PCI,0.70017587055926833
clasp,random,1,10,3,2,MDA_MF-DF-ALS,0.69315411936764404
clasp,random,1,10,3,2,MDP_MF-DF-PCI,0.65630480533146263
clasp,random,1,10,3,2,MD_MF-DF,0.66212171599600933
clasp,random,1,10,3,2,PCI,0.66079874964011021
clasp,distance,1,10,1,1,ALS,0.84905660377358494
clasp,distance,1,10,1,1,AP_ALS-PCI,0.84905660377358494
clasp,distance,1,10,1,1,Default,0.86153846153846159
clasp,distance,1,10,1,1,MDAP_MF-DF-ALS-PCI,0.84615384615384615
clasp,distance,1,10,1,1,MDA_MF-DF-ALS,0.84615384615384615
clasp,distance,1,10,1,1,MDP_MF-DF-PCI,0.859375
clasp,distance,1,10,1,1,MD_MF-DF,0.859375
clasp,distance,1,10,1,1,PCI,0.86153846153846159
clasp,distance,1,10,2,1,ALS,0.63846153846153841
clasp,distance,1,10,2,1,AP_ALS-PCI,0.64144453998280304
clasp,distance,1,10,2,1,Default,0.64755077658303462
clasp,distance,1,10,2,1,MDAP_MF-DF-ALS-PCI,0.64388489208633093
clasp,distance,1,10,2,1,MDA_MF-DF-ALS,0.64042933810375668
clasp,distance,1,10,2,1,MDP_MF-DF-PCI,0.65822784810126578
clasp,distance,1,10,2,1,MD_MF-DF,0.65031055900621115
clasp,distance,1,10,2,1,PCI,0.65529841656516441
clasp,distance,1,10,3,1,ALS,0.45693609872714352
clasp,distance,1,10,3,1,AP_ALS-PCI,0.46059338648542675
clasp,distance,1,10,3,1,Default,0.46528481259253485
clasp,distance,1,10,3,1,MDAP_MF-DF-ALS-PCI,0.46661976785086179
clasp,distance,1,10,3,1,MDA_MF-DF-ALS,0.46194024653527405
clasp,distance,1,10,3,1,MDP_MF-DF-PCI,0.48811820413889861
clasp,distance,1,10,3,1,MD_MF-DF,0.47006983704689059
clasp,distance,1,10,3,1,PCI,0.48274585612635218
clasp,distance,1,10,1,2,ALS,0.79245283018867929
clasp,distance,1,10,1,2,AP_ALS-PCI,0.79245283018867929
clasp,distance,1,10,1,2,Default,0.81538461538461537
clasp,distance,1,10,1,2,MDAP_MF-DF-ALS-PCI,0.78846153846153844
clasp,distance,1,10,1,2,MDA_MF-DF-ALS,0.78846153846153844
clasp,distance,1,10,1,2,MDP_MF-DF-PCI,0.8125
clasp,distance,1,10,1,2,MD_MF-DF,0.8125
clasp,distance,1,10,1,2,PCI,0.81538461538461537
clasp,distance,1,10,2,2,ALS,0.57777777777777772
clasp,distance,1,10,2,2,AP_ALS-PCI,0.58125537403267413
clasp,distance,1,10,2,2,Default,0.59438470728793313
clasp,distance,1,10,2,2,MDAP_MF-DF-ALS-PCI,0.58273381294964033
clasp,distance,1,10,2,2,MDA_MF-DF-ALS,0.57960644007155637
clasp,distance,1,10,2,2,MDP_MF-DF-PCI,0.60506329113924051
clasp,distance,1,10,2,2,MD_MF-DF,0.59689440993788823
clasp,distance,1,10,2,2,PCI,0.60292326431181487
clasp,distance,1,10,3,2,ALS,0.40350197066614979
clasp,distance,1,10,3,2,AP_ALS-PCI,0.40811658606718076
clasp,distance,1,10,3,2,Default,0.41432244993376449
clasp,distance,1,10,3,2,MDAP_MF-DF-ALS-PCI,0.41336616250439678
clasp,distance,1,10,3,2,MDA_MF-DF-ALS,0.40922069782018244
clasp,distance,1,10,3,2,MDP_MF-DF-PCI,0.4368204138898632
clasp,distance,1,10,3,2,MD_MF-DF,0.41935483870967744
clasp,distance,1,10,3,2,PCI,0.43223789742113272
clasp,solver,1,10,1,1,ALS,0.81132075471698117
clasp,solver,1,10,1,1,AP_ALS-PCI,0.81132075471698117
clasp,solver,1,10,1,1,Default,0.80000000000000004
clasp,solver,1,10,1,1,MDAP_MF-DF-ALS-PCI,0.80769230769230771
clasp,solver,1,10,1,1,MDA_MF-DF-ALS,0.80769230769230771
clasp,solver,1,10,1,1,MDP_MF-DF-PCI,0.796875
clasp,solver,1,10,1,1,MD_MF-DF,0.796875
clasp,solver,1,10,1,1,PCI,0.80000000000000004
clasp,solver,1,10,2,1,ALS,0.59658119658119657
clasp,solver,1,10,2,1,AP_ALS-PCI,0.59931212381771282
clasp,solver,1,10,2,1,Default,0.58900836320191163
clasp,solver,1,10,2,1,MDAP_MF-DF-ALS-PCI,0.59982014388489213
clasp,solver,1,10,2,1,MDA_MF-DF-ALS,0.59660107334525936
clasp,solver,1,10,2,1,MDP_MF-DF-PCI,0.59936708860759491
clasp,solver,1,10,2,1,MD_MF-DF,0.58944099378881987
clasp,solver,1,10,2,1,PCI,0.59866017052375153
clasp,solver,1,10,3,1,ALS,0.42204561607546681
clasp,solver,1,10,3,1,AP_ALS-PCI,0.42530388184551038
clasp,solver,1,10,3,1,Default,0.42223174627912413
clasp,solver,1,10,3,1,MDAP_MF-DF-ALS-PCI,0.42863172704889202
clasp,solver,1,10,3,1,MDA_MF-DF-ALS,0.42433317083362349
clasp,solver,1,10,3,1,MDP_MF-DF-PCI,0.44497544721150473
clasp,solver,1,10,3,1,MD_MF-DF,0.42413535084802129
clasp,solver,1,10,3,1,PCI,0.44227368074692552
clasp,solver,1,10,1,2,ALS,0.81132075471698117
clasp,solver,1,10,1,2,AP_ALS-PCI,0.81132075471698117
clasp,solver,1,10,1,2,Default,0.80000000000000004
clasp,solver,1,10,1,2,MDAP_MF-DF-ALS-PCI,0.80769230769230771
clasp,solver,1,10,1,2,MDA_MF-DF-ALS,0.80769230769230771
clasp,solver,1,10,1,2,MDP_MF-DF-PCI,0.796875
clasp,solver,1,10,1,2,MD_MF-DF,0.796875
clasp,solver,1,10,1,2,PCI,0.80000000000000004
clasp,solver,1,10,2,2,ALS,0.59658119658119657
clasp,solver,1,10,2,2,AP_ALS-PCI,0.59931212381771282
clasp,solver,1,10,2,2,Default,0.58900836320191163
clasp,solver,1,10,2,2,MDAP_MF-DF-ALS-PCI,0.59982014388489213
clasp,solver,1,10,2,2,MDA_MF-DF-ALS,0.59660107334525936
